id,reputation,up_votes,down_votes,views,no_of_questions_answered_by_user,avg_ans_score,no_of_questions_Asked_by_user,avg_que_score,EFF_CLASS,EFF_CLASS_NUM
43055,4188,95,9,282,73,4.698630137,11,3.181818182,NO,-1
2972374,195,54,5,31,7,0.285714286,9,2.111111111,YES,1
1235512,305,34,2,16,4,4,2,0,YES,1
4573956,139,0,0,34,3,0,1,0,NO,-1
661589,14206,2330,67,1366,593,1.372681282,81,3.716049383,NO,-1
1502035,2426,988,2,149,17,10.823529412,22,2.863636364,NO,-1
5844018,77,15,0,24,1,0,31,0,YES,1
1022108,2217,211,3,205,10,3.8,77,4.142857143,NO,-1
1232928,1660,13,8,92,50,0,1,0,NO,-1
1557590,79,80,0,16,5,0.2,8,0.75,YES,1
1130020,151,15,0,35,1,1,41,0.268292683,YES,1
1361017,730,51,0,66,30,0.566666667,43,1.511627907,YES,1
536702,161,17,0,46,6,1.833333333,4,1.25,YES,1
8030861,522,99,0,18,4,0,1,0,NO,-1
5504459,331,7,0,18,16,1.125,4,2.25,YES,1
678672,2311,361,49,506,2,0.5,168,2.571428571,YES,1
4486528,76,78,0,47,2,0.5,18,0.277777778,YES,1
2607597,100,26,0,16,3,0.333333333,12,1.083333333,YES,1
2877477,43,0,0,46,1,0,7,0,YES,1
5094997,71,10,0,22,1,0,17,0.529411765,YES,1
916520,19,36,0,85,1,0,3,0,NO,-1
598893,294,18,0,46,7,2.571428571,25,0.76,MODERATE,0
3370081,176,22,0,276,1,-1,34,0.823529412,YES,1
7231863,159,5,0,22,1,0,1,0,NO,-1
3164140,113,0,0,47,1,0,27,0,NO,-1
4696595,133,10,0,23,3,3.666666667,3,0,YES,1
4138939,30,1,0,17,1,0,14,0,YES,1
1255483,178,31,0,36,2,1,15,1.066666667,YES,1
9299616,143,7,0,25,1,0,8,0,YES,1
5460256,191,7,0,33,12,0,1,0,NO,-1
2092132,57,1,0,82,1,0,18,0,YES,1
4708397,41,4,0,14,2,1,3,1,YES,1
2482713,133,4,0,14,2,3,2,4.5,YES,1
575065,4475,457,64,371,24,2.375,164,4.25,YES,1
1715021,164,30,1,34,25,0.36,7,0.714285714,YES,1
259156,218,29,0,19,12,1,1,1,YES,1
5252013,109,25,0,29,1,0,12,1.166666667,YES,1
2034432,1341,0,0,33,1,0,1,0,NO,-1
1907535,58,1,0,22,1,0,4,0,YES,1
327279,1067,51,17,46,12,7.833333333,6,0.666666667,YES,1
6556383,190,38,3,39,18,0.444444444,10,0.4,YES,1
1656925,45,96,0,21,6,1,12,0.416666667,YES,1
80492,176,78,5,36,4,0.5,2,13.5,YES,1
3762110,71,41,0,26,2,2,4,1.25,YES,1
3114788,107,45,0,23,6,0.5,8,1.5,YES,1
990832,479,26,2,55,15,1,35,1.257142857,NO,-1
148285,51,0,0,29,1,0,3,0,NO,-1
730189,103,14,0,36,4,0.5,19,1.105263158,YES,1
4307474,308,71,11,28,23,0.347826087,5,1.2,YES,1
2096960,56,11,0,19,3,0.333333333,7,0.285714286,YES,1
4818761,1018,174,14,31,14,0,1,0,NO,-1
3174275,3095,175,0,42,18,16,3,0.333333333,NO,-1
5858328,193,0,0,32,2,0,9,3.555555556,YES,1
408270,661,12,0,59,14,0,1,0,NO,-1
999858,2040,2031,37,335,25,5.96,14,2.5,YES,1
3379182,2940,578,28,391,197,0.974619289,6,0.5,YES,1
497392,78,5,0,18,1,0,7,2.142857143,YES,1
2889668,162,5,0,19,15,0,1,0,NO,-1
1266445,148,12,0,20,1,0,3,0,YES,1
5335885,108,176,0,41,13,0.384615385,5,0.8,YES,1
4591943,181,16,1,33,6,2.5,6,0,NO,-1
1006850,314,10,2,50,6,0,15,1.4,YES,1
6508193,357,16,0,58,2,2.5,30,0.966666667,YES,1
1754223,121,1,0,32,1,0,1,0,NO,-1
209882,1224,831,2,137,16,3.5,27,3.37037037,MODERATE,0
5144603,392,17,0,18,5,6,7,2,YES,1
792,2547,89,1,227,38,4.421052632,2,9,YES,1
1357774,6207,342,45,2253,225,2.017777778,24,2.541666667,NO,-1
313599,344,14,0,44,2,3.5,13,2.230769231,NO,-1
4936349,121,3,0,39,20,0,1,0,NO,-1
8859418,14,0,0,19,1,0,3,0,YES,1
784672,11644,62,2,2326,184,0,1,0,NO,-1
349871,1243,13,3,60,4,1.25,7,33.714285714,YES,1
5154540,80,5,0,19,1,0,10,1.3,YES,1
2270907,45,1,0,18,1,0,4,0,YES,1
950354,322,11,2,42,14,0.857142857,1,1,NO,-1
3516549,260,20,1,41,12,0,1,0,NO,-1
261135,199,3,0,21,3,1,7,4,MODERATE,0
7254473,42,64,0,17,2,1,2,0.5,NO,-1
1534990,556,3,1,111,10,3.3,5,3.4,YES,1
2078080,63,0,0,16,1,3,6,0.333333333,YES,1
1687929,63,1,0,30,2,0.5,7,1.142857143,YES,1
553614,479,0,0,14,1,0,1,0,NO,-1
2274525,321,25,0,16,4,5,1,2,NO,-1
1027321,1762,183,49,177,46,2.108695652,30,2,YES,1
3109926,339,35,0,28,22,0.727272727,1,2,NO,-1
7437477,128,42,0,44,2,0,18,0.944444444,YES,1
2530401,942,16,9,29,15,0,1,0,NO,-1
4571304,5,0,0,20,2,-1.5,1,2,NO,-1
591222,3273,49,1,69,12,26.166666667,4,3.5,NO,-1
1968354,863,170,7,101,17,0.588235294,54,2,NO,-1
1190277,150,41,0,52,5,0.6,12,1.75,YES,1
6252540,69,0,0,23,9,0.555555556,9,0.222222222,NO,-1
2295530,109,65,0,15,7,1,2,0,YES,1
2748781,809,102,1,54,13,4.384615385,14,0.928571429,YES,1
4130205,32,10,0,28,1,0,12,-0.416666667,YES,1
4860246,191,12,0,16,1,0,1,0,NO,-1
6720405,110,3,0,39,1,0,34,0,YES,1
196464,373,40,0,88,2,1,13,2.846153846,YES,1
3377661,100,25,0,28,11,0.545454545,2,1.5,YES,1
3212374,166,0,0,18,16,0,1,0,NO,-1
5055013,1242,207,1,191,21,3.904761905,8,1.375,YES,1
1931341,233,4,4,35,17,0.823529412,1,1,YES,1
255830,1504,125,1,48,23,5.217391304,5,3,YES,1
391985,2906,4,3,44,1,0,1,0,NO,-1
1716962,190,10,4,18,11,0.818181818,1,0,NO,-1
2173809,4,0,0,15,1,0,2,0,NO,-1
3345375,4754,1183,7,482,66,3.666666667,6,5.5,YES,1
537259,1577,73,1,174,6,0,44,5.954545455,MODERATE,0
2154032,623,15,1,93,6,5.333333333,30,1.1,MODERATE,0
2469805,365,77,1,27,2,0,1,0,NO,-1
4267244,17770,2158,13426,4791,368,3.206521739,47,3.893617021,MODERATE,0
4457369,71,33,0,19,1,0,1,0,NO,-1
66131,12889,447,12,1667,122,25.647540984,30,4.133333333,NO,-1
8384641,24,0,0,22,1,0,6,0,YES,1
3332136,64,0,0,18,1,0,5,2.4,NO,-1
491535,53,6,0,14,1,0,5,0,YES,1
180604,1201,225,10,209,30,2.1,21,3.142857143,YES,1
2008385,110,54,0,22,3,0.666666667,10,1.2,YES,1
1389855,336,92,1,44,12,1.083333333,6,1.666666667,MODERATE,0
4664292,42,8,0,18,3,0.333333333,12,0,YES,1
2993902,118,1,0,39,1,0,8,2.75,YES,1
693133,1307,22,1,49,4,25,4,12.75,YES,1
240361,207,151,0,111,10,0.5,5,4.6,YES,1
1290349,75,33,0,25,1,-1,8,1.25,YES,1
2887074,744,31,4,113,43,1.139534884,5,0.4,YES,1
352627,2747,231,12,719,1,0,306,0,YES,1
6391411,47,9,0,16,1,0,11,0,YES,1
1280954,5524,227,11,406,184,2.336956522,27,1.851851852,YES,1
978970,1067,16,1,103,21,3.285714286,33,1,YES,1
5217142,7093,240,91,475,453,0,1,0,NO,-1
1915519,217,8,0,58,6,1.166666667,37,0.837837838,YES,1
3551187,37,1,0,25,1,0,7,0,YES,1
3761714,48,19,0,41,1,1,20,-0.1,YES,1
1906523,68,1,0,17,2,0.5,10,1.1,YES,1
1269625,1010,137,1,574,9,0.888888889,175,1.125714286,YES,1
6695567,328,0,0,22,24,0.791666667,1,0,YES,1
9239449,51,33,0,21,2,0,5,1.2,NO,-1
1029901,206,5,0,17,4,5,3,0.333333333,NO,-1
4938502,40,0,0,31,1,0,7,0,YES,1
4272288,397,199,1,44,13,1.923076923,4,-0.75,YES,1
9505857,78,12,0,46,1,0,22,0,YES,1
3216982,108,14,0,44,4,0.5,4,3,YES,1
2019456,44,2,0,76,1,0,17,0,YES,1
641116,711,40,0,69,3,6,15,5,YES,1
3122384,185,58,1,14,10,0.8,2,0,NO,-1
5432368,172,60,0,14,7,2,3,-0.666666667,YES,1
988442,159,6,0,58,7,0.285714286,21,1,YES,1
1123805,9312,66,6,888,303,2.059405941,8,2,YES,1
8332430,673,97,5,102,21,1.952380952,19,0.684210526,YES,1
1742348,361,2,0,28,11,0,1,0,NO,-1
4832424,215,48,0,73,5,0.6,63,0.873015873,YES,1
5263934,161,565,7,60,5,0.6,19,0.789473684,YES,1
3611781,1265,137,103,268,70,0.842857143,86,1.139534884,YES,1
3587190,33,2,0,115,8,0,11,0.181818182,YES,1
891837,96,1,0,40,3,0.333333333,7,1.571428571,YES,1
124850,346,6,0,23,5,3.6,4,2,YES,1
6090162,272,8,0,40,26,0.615384615,1,1,NO,-1
1419404,70,79,0,43,4,0.5,3,2,YES,1
4690,9165,370,13,1046,120,5.083333333,20,10.9,MODERATE,0
1063293,201,15,1,22,8,1.75,2,1.5,YES,1
1047409,487,108,2,39,18,1.166666667,9,1.222222222,NO,-1
4098812,62,9,0,16,6,0.166666667,12,0,YES,1
2237615,1351,53,0,243,19,1.263157895,140,1.221428571,YES,1
4815174,409,125,1,64,18,1,6,1.166666667,YES,1
2896349,71,10,0,39,3,0,31,0.258064516,YES,1
6881729,34,8,0,15,6,0,1,0,NO,-1
2272169,76,12,0,47,3,0.666666667,11,0.181818182,YES,1
7677519,248,7,3,38,26,0.576923077,3,-0.333333333,YES,1
435192,176,124,4,49,5,0.4,11,2.545454545,NO,-1
2365611,35,0,0,28,2,1,14,0.428571429,YES,1
4803955,140,38,0,32,5,0,33,0.454545455,YES,1
450762,358,8,2,54,28,0.5,9,0.333333333,YES,1
353833,37,20,0,34,4,0.75,2,0,YES,1
1835854,486,3,0,71,14,2,36,1,NO,-1
2914806,18,0,0,26,3,0.333333333,3,0,YES,1
3690127,18,0,0,17,1,0,10,0,NO,-1
1237550,88,5,0,17,1,0,8,0,YES,1
975724,1879,1765,1,265,51,1.803921569,49,1.632653061,YES,1
2874977,34,2,0,21,1,0,12,0,YES,1
2830080,82,5,0,30,2,0,9,1.555555556,NO,-1
1339310,37,3,0,17,1,0,7,0,NO,-1
3105310,10,0,0,36,1,0,5,0,YES,1
2682018,118,8,0,50,5,2,2,0.5,YES,1
5777284,78,17,0,24,1,0,5,0,YES,1
4782491,95,304,0,27,8,0.5,3,1.333333333,YES,1
2242032,326,2,0,32,2,10,1,2,YES,1
148591,523,37,2,62,28,1.035714286,1,3,YES,1
3267036,148,4,8,14,1,12,4,1.5,NO,-1
9877913,44,14,0,14,1,0,15,0,YES,1
6782792,301,9,1,14,18,0,1,0,NO,-1
3715862,110,15,0,59,8,0.125,16,0.25,YES,1
1153180,91,71,0,14,14,0,1,0,NO,-1
1193705,321,26,5,80,4,1.75,21,1.952380952,NO,-1
2122745,75,1,0,25,2,0,18,0.555555556,YES,1
489678,19,0,0,17,2,0.5,4,0,YES,1
3212936,88,62,0,18,3,0.666666667,8,1.5,YES,1
1956298,98,43,0,22,2,0.5,9,0.111111111,YES,1
721800,198,3,0,16,1,10,2,9.5,YES,1
4237181,176,42,3,22,4,0.25,12,0.583333333,YES,1
9202753,12,0,0,54,1,0,6,0,YES,1
202522,8732,735,28,429,50,16.42,19,2,YES,1
543869,482,150,2,33,9,0,1,0,NO,-1
2604966,97,7,0,17,3,1.333333333,10,1,YES,1
5611860,50,15,0,52,2,0,20,0.05,YES,1
141231,41,36,0,30,1,0,1,0,NO,-1
8107564,40,2,0,16,1,0,16,0.0625,YES,1
938647,140,4,0,17,3,3,4,1.5,YES,1
3552273,28,2,0,18,2,0,1,2,YES,1
608795,472,185,4,60,10,3.5,15,1.866666667,MODERATE,0
632174,589,39,1,63,20,0.85,18,2.333333333,YES,1
1069018,326,7,0,24,4,0,1,0,NO,-1
5932704,236,12,0,18,11,1.272727273,2,4.5,NO,-1
86930,596,10,1,284,4,10.25,4,5,YES,1
1706918,221,132,1,35,3,0.666666667,10,1,YES,1
1353360,128,17,2,421,9,0.333333333,11,0.909090909,MODERATE,0
1105694,195,24,0,36,7,0.428571429,14,1.857142857,MODERATE,0
573566,146,2,0,32,1,0,4,6,YES,1
7049742,56,48,0,78,3,0,14,0.142857143,YES,1
3953397,446,121,6,95,19,0.947368421,17,1,YES,1
6879352,77,11,0,36,1,0,7,0.857142857,YES,1
739093,425,46,4,109,1,1,24,3,YES,1
3459326,571,19,7,64,8,5,4,2,YES,1
6879949,143,78,0,67,10,0.1,17,0.529411765,YES,1
10340976,251,8,2,26,1,0,1,0,NO,-1
1863484,324,15,0,14,4,4.75,1,1,NO,-1
4542560,378,8,0,33,27,0.481481481,6,0.166666667,NO,-1
374838,193,27,0,24,6,2.666666667,1,0,YES,1
1937263,3006,326,17,204,65,3.384615385,11,2.909090909,YES,1
2116181,24,0,0,15,1,0,5,0,NO,-1
4567247,192,66,0,17,3,3.666666667,6,2,YES,1
1141083,12,0,0,31,1,0,2,0,YES,1
1043166,109,10,0,18,1,1,10,1.5,YES,1
1160887,46,3,0,58,2,1,3,0.666666667,YES,1
459638,1766,1566,11,1699,8,13.5,14,4.5,YES,1
6076911,1410,68,3,201,58,1.431034483,9,1.333333333,YES,1
1611984,22,3,0,27,2,0,1,0,NO,-1
1527290,765,404,3,325,9,2.333333333,90,0.711111111,YES,1
1227580,81,3,0,73,1,0,11,1.272727273,YES,1
1171133,69,5,0,14,2,0,6,1.666666667,YES,1
1419278,84,5,0,37,1,0,15,0,YES,1
8999673,52,20,0,78,4,0,13,0.384615385,YES,1
1565582,235,30,0,59,3,1,28,1.035714286,YES,1
8357375,4,0,0,51,1,0,1,0,NO,-1
3989702,48,5,0,23,2,0,7,1.142857143,YES,1
3371099,60,15,0,17,1,0,19,0.263157895,YES,1
2185383,2127,62,7,132,119,0,1,0,NO,-1
4854897,85,10,0,49,9,0.333333333,1,1,YES,1
1873521,746,146,0,28,13,3.923076923,2,0,YES,1
5897071,313,45,0,47,2,1.5,8,0.5,YES,1
4551619,71,84,0,15,8,0.75,1,0,NO,-1
4951770,76,8,0,20,10,0,1,0,NO,-1
1001034,1465,155,2,597,26,0.576923077,223,2.188340807,YES,1
91170,150,45,1,44,16,0.5,5,0.6,YES,1
4879055,642,5,2,36,32,1.5,2,1.5,NO,-1
2713414,576,38,7,91,42,0.761904762,5,0.4,YES,1
1849025,50,0,0,27,2,1,5,0.8,YES,1
6443565,98,4,0,14,5,0.6,6,1.333333333,YES,1
5740380,50,3,0,14,2,0,9,0.555555556,MODERATE,0
1372784,258,26,1,68,1,0,25,0,YES,1
1028940,189,10,0,43,2,2.5,18,1.555555556,MODERATE,0
5558619,15,1,0,17,1,0,8,0,YES,1
835239,769,180,7,102,43,0.813953488,7,-0.142857143,YES,1
9470141,39,4,0,36,1,0,14,0,YES,1
5868331,2093,57,113,310,60,2.466666667,2,3,NO,-1
6493981,41,12,0,39,6,0.166666667,9,0.222222222,YES,1
9557460,12,0,0,66,1,0,7,0,NO,-1
2667193,61,0,0,29,2,2.5,2,1,NO,-1
3970469,1352,1658,2,62,10,8.6,12,5,NO,-1
2512540,18,26,0,35,3,0.333333333,3,-0.333333333,MODERATE,0
1657018,3369,578,4,106,17,14.588235294,12,5.666666667,YES,1
551425,66,17,0,19,1,2,6,1.166666667,NO,-1
3582829,38,10,0,16,2,0.5,2,0.5,YES,1
1461714,42,345,0,36,5,0.2,4,1.25,NO,-1
579246,68,7,0,15,2,4,4,1.75,MODERATE,0
6328560,39,6,0,40,7,0,13,0.076923077,YES,1
3347025,999,23,2,73,79,0.696202532,2,1,YES,1
2868419,51,37,0,26,2,0.5,7,0.857142857,NO,-1
3626720,55,24,0,16,3,1,6,0.5,YES,1
3799302,105,74,0,23,4,0,10,1.4,NO,-1
4035368,149,1,0,76,15,0.333333333,16,0.4375,YES,1
1979367,74,27,0,31,4,0.75,7,1,YES,1
7496896,118,12,0,39,2,2,9,0.777777778,YES,1
4862669,111,10,0,24,6,0,1,0,NO,-1
1070338,715,90,6,163,5,0.4,48,2,YES,1
2705533,372,42,1,16,12,1.083333333,5,2.4,NO,-1
5739252,48,38,0,34,1,0,4,0,YES,1
354932,124,2,0,18,2,0,1,1,NO,-1
4572840,71,10,0,14,5,0.8,2,0,YES,1
5332102,101,74,0,20,7,0.857142857,1,0,NO,-1
1009814,32,0,0,17,1,1,4,0.75,NO,-1
1121425,148,129,2,39,9,0,16,1.25,YES,1
3018229,38,10,0,17,2,1.5,1,1,YES,1
1721424,1434,303,4,55,27,1.185185185,16,9,YES,1
1495361,198,38,0,43,8,1.625,4,2.75,MODERATE,0
577423,31823,215,167,1315,671,0,1,0,NO,-1
912,45525,897,13,2098,156,20.884615385,56,32.5,YES,1
1820385,39,0,0,31,1,0,4,0,NO,-1
782044,153,17,0,27,4,0,1,0,NO,-1
1851940,304,45,0,15,4,0,1,0,NO,-1
6520753,183,146,0,16,10,1.1,1,2,YES,1
2256629,1307,32,1,81,72,1.25,4,2.25,YES,1
1016842,28,7,0,14,1,0,7,0,YES,1
68443,1055,136,6,227,4,1,22,7.818181818,YES,1
660913,106,270,0,37,1,0,22,0,YES,1
343408,335,50,0,73,6,2.833333333,3,0.333333333,YES,1
300865,716,36,8,112,40,1.3,8,0.75,YES,1
6904548,72,47,0,15,6,0.666666667,3,-0.333333333,NO,-1
3393571,46,24,0,19,1,1,9,-0.444444444,YES,1
2963481,653,22,0,66,1,0,19,0,YES,1
8470553,206,30,4,25,16,0.125,4,0.25,NO,-1
6726101,201,8,2,29,30,0.3,1,1,NO,-1
9151900,1297,27,3,350,71,0,1,0,NO,-1
1459918,61,23,0,67,11,0.090909091,3,-1,YES,1
1277802,153,9,0,16,3,0,19,1.210526316,YES,1
4417286,110,14,0,29,4,0,11,0.909090909,YES,1
3771299,1058,250,19,83,68,0.764705882,12,1.166666667,NO,-1
487883,1742,144,0,75,33,3.939393939,1,3,NO,-1
405481,3804,887,5,431,97,2.288659794,26,3.269230769,MODERATE,0
3348071,107,4,0,23,1,5,5,1.4,NO,-1
3731335,94,26,0,66,8,0.625,7,0.285714286,YES,1
2159236,154,55,2,90,1,0,32,0.4375,YES,1
234965,498,59,4,164,13,0.076923077,52,1.25,YES,1
861298,1401,1317,3,147,61,1.344262295,4,-0.5,MODERATE,0
942107,436,180,3,23,9,2,14,1.642857143,NO,-1
2989977,15,1,0,15,1,0,4,0,NO,-1
220183,63,11,0,24,1,0,4,0,YES,1
2704748,86,0,0,20,1,0,1,0,NO,-1
1434540,254,29,5,46,9,1.333333333,10,1.8,YES,1
168367,10918,538,0,318,28,4.714285714,26,71.038461538,YES,1
454998,2083,703,29,695,55,0.781818182,142,4.063380282,NO,-1
4372290,735,233,1,109,43,0.534883721,46,0.891304348,YES,1
95967,3018,69,6,352,127,2.05511811,1,0,YES,1
1624049,1754,11,17,288,168,0.410714286,5,3.4,YES,1
3320351,35,8,0,18,2,0.5,7,0.428571429,YES,1
180180,385,13,0,208,14,1.857142857,4,5.75,MODERATE,0
5496673,105,17,0,39,1,0,22,0.590909091,YES,1
881667,46,1,0,57,1,0,30,0.166666667,YES,1
123915,453,19,0,221,8,2.5,13,2.769230769,NO,-1
925405,144,13,0,23,4,0.75,6,1.833333333,YES,1
3384343,392,146,0,67,14,0.428571429,20,2.15,NO,-1
2053814,373,9,0,18,17,0,1,0,NO,-1
2198893,150,5,0,19,14,0.785714286,3,0.333333333,YES,1
6026299,27,5,0,53,1,1,5,0.2,YES,1
4391814,878,61,5,65,42,1.333333333,2,4.5,NO,-1
1895583,177,20,9,52,8,0.5,9,0.555555556,YES,1
1544609,74,1,0,18,1,7,4,0,NO,-1
2966210,1048,15,22,51,58,0.810344828,13,0.307692308,YES,1
6123727,70,14,0,32,13,0,8,0.125,NO,-1
432311,1966,219,8,118,13,6.846153846,32,5,MODERATE,0
4329558,40,6,0,15,5,0.2,21,0.047619048,YES,1
856007,1343,856,15,250,44,1.431818182,8,7.375,NO,-1
1469061,1055,33,9,64,39,2.051282051,1,0,NO,-1
767987,821,48,0,274,8,3.625,36,2.472222222,YES,1
2892281,779,234,1,41,5,6.8,15,3.933333333,NO,-1
2648376,1745,97,12,534,154,0.681818182,60,1.083333333,YES,1
4430963,92,5,0,17,9,0.333333333,13,0.076923077,NO,-1
2939306,501,4,0,20,2,1.5,7,12,YES,1
4338725,183,56,0,65,2,0.5,46,0.239130435,YES,1
488556,131,4,0,22,3,0.666666667,7,2.857142857,YES,1
1271912,875,96,22,439,27,2.074074074,20,0.95,YES,1
41871,19186,3984,512,3095,286,5.555944056,36,5.583333333,YES,1
1179105,76,15,0,26,5,0,32,0.1875,YES,1
984358,425,15,1,89,9,0,1,0,NO,-1
7683374,325,35,35,53,22,0.318181818,2,1,NO,-1
755200,36,5,0,50,1,0,5,0,YES,1
934966,3424,258,2751,2194,139,0,1,0,NO,-1
3933895,988,22,37,68,30,2.333333333,3,0.333333333,YES,1
1939824,743,7,2,14,8,7.25,9,1.555555556,YES,1
255061,3038,122,2,141,23,8.608695652,10,3.5,NO,-1
6302548,65,8,0,23,1,1,11,0.636363636,YES,1
3821136,131,13,0,14,2,4.5,3,2.666666667,NO,-1
3745635,359,6,2,36,2,10.5,19,0.105263158,YES,1
1085479,628,510,32,41,14,3.428571429,4,3.25,NO,-1
3691686,1414,213,27,158,47,1.510638298,85,0.435294118,YES,1
1304447,173,88,1,52,9,0.222222222,31,0.322580645,YES,1
1847054,91,21,0,17,3,2,1,1,YES,1
4094827,138,22,3,29,22,0.363636364,2,0.5,YES,1
4142058,316,106,0,24,6,0.333333333,22,1.181818182,YES,1
4945593,155,581,1,14,3,1.666666667,2,0,YES,1
4879656,109,36,0,20,4,1.5,11,0.454545455,NO,-1
36543,53,10,0,20,1,0,1,0,NO,-1
371903,279,0,0,26,1,0,1,0,NO,-1
2221057,91,6,0,23,7,0,1,0,NO,-1
3894281,7,0,0,19,1,0,3,0,NO,-1
2365880,350,79,0,21,5,2.4,15,0.666666667,YES,1
659341,355,4,0,25,7,1.714285714,5,4.4,YES,1
1588697,255,48,0,57,1,0,32,0,YES,1
5133513,152,17,0,37,2,0.5,32,0.65625,YES,1
1886627,162,20,0,34,1,0,11,0.909090909,YES,1
2349494,779,106,1,206,21,2.523809524,14,0.857142857,MODERATE,0
769372,103,0,0,23,1,0,8,0,NO,-1
33707,796,11,1,136,3,7,8,11.25,NO,-1
1514535,96,40,0,15,2,1,4,2.25,YES,1
3997159,321,1,0,18,5,3.6,1,2,YES,1
1859788,249,0,0,14,14,0,1,0,NO,-1
1067308,1064,102,15,151,20,2.65,26,2.230769231,NO,-1
1215474,1067,17,0,71,8,4,8,14.625,NO,-1
2118396,192,99,0,546,11,1.272727273,13,0.384615385,YES,1
3384522,1102,48,9,57,21,0,1,0,NO,-1
1287643,4169,961,23,627,111,2.351351351,69,0.971014493,NO,-1
2530407,126,29,0,44,12,0.166666667,27,0.555555556,YES,1
1945849,76,15,0,17,4,1.25,4,1.25,NO,-1
1302414,121,0,0,39,1,3,2,7.5,NO,-1
2030471,11431,176,22,706,319,3.10031348,3,0.666666667,YES,1
760977,355,276,7,140,7,2.142857143,1,11,NO,-1
1555838,360,40,2,35,4,0.5,22,2.136363636,YES,1
1672991,86,11,0,22,2,2.5,2,3,NO,-1
893399,348,154,0,24,12,1.583333333,2,0,YES,1
1011289,97,20,0,28,5,1.2,1,2,NO,-1
1332504,387,6733,0,19,7,2.857142857,5,2,YES,1
1718312,419,194,6,42,20,1.6,1,0,NO,-1
1510028,296,169,0,19,3,4.333333333,5,1.8,NO,-1
389674,73,9,0,51,2,3,2,1,YES,1
1246014,98,2,0,20,2,2,2,1.5,YES,1
3465770,52,0,0,20,6,0.5,3,1,YES,1
1612876,139,4,0,38,5,1.4,15,0.8,YES,1
2680640,3232,15,0,255,160,0,1,0,NO,-1
2302188,171,70,0,54,7,1,16,0.5,YES,1
9277126,106,25,0,14,3,0,1,0,NO,-1
3001859,110,13,0,30,1,0,10,1.8,YES,1
5635278,91,16,0,19,9,0.333333333,2,0.5,YES,1
2513131,27,3,0,26,2,0,18,0.055555556,YES,1
255205,82,12,0,22,1,0,4,0,YES,1
4886782,196,31,3,20,1,0,6,0.166666667,YES,1
1835315,376,28,3,37,13,1,18,1,YES,1
1056578,83,8,0,17,3,0.333333333,3,4.333333333,YES,1
1816806,136,11,0,32,1,0,18,0,YES,1
6686933,62,57,0,16,4,0.5,4,0.5,YES,1
339421,620,425,2,72,4,4.75,22,1.681818182,YES,1
283320,538,54,0,129,1,0,26,0,YES,1
440795,1095,36,1,134,48,1.354166667,8,5.5,YES,1
1553726,33,6,0,16,2,1,5,0.4,YES,1
1677187,478,136,0,44,12,2.583333333,3,2.333333333,YES,1
816109,783,1774,0,65,9,4.555555556,34,0.794117647,YES,1
2179408,2303,1411,14,287,25,7.04,24,1.375,YES,1
6910818,62,10,0,28,9,0.444444444,3,0,NO,-1
282783,601,6,3,80,17,1.411764706,3,8,YES,1
2968001,523,86,13,69,23,0.826086957,35,1.057142857,NO,-1
6110689,375,17,1,71,1,0,15,0,YES,1
2513200,2390,3877,94,435,90,1.4,7,5.142857143,YES,1
1933282,22,0,0,21,1,0,7,0,YES,1
3431760,69,11,0,35,2,0,16,0.5625,YES,1
19007,989,651,3,342,28,2.178571429,1,19,YES,1
3865605,60,12,0,26,1,0,20,0,YES,1
116955,1355,1,0,110,1,2,16,16.125,YES,1
7513683,73,32,0,17,6,0.333333333,6,0.5,NO,-1
2706780,75,28,0,20,2,2.5,4,1,YES,1
3739506,41,0,0,14,2,0,1,0,NO,-1
6805982,4,0,0,20,1,0,1,0,NO,-1
469266,44,1,0,23,5,0.2,11,0.363636364,NO,-1
349080,181,96,0,25,4,0,1,0,NO,-1
5004083,52,2,0,27,10,0,1,0,NO,-1
519210,375,49,0,31,1,4,8,5.125,YES,1
1949782,4,0,0,30,1,0,5,-1,YES,1
6550728,64,52,18,54,21,0.285714286,9,0.444444444,YES,1
7066411,38,0,0,32,1,0,6,0,YES,1
491530,476,2,0,31,2,0,1,0,NO,-1
777318,934,68,13,83,18,3.833333333,3,3,YES,1
533420,646,83,0,26,4,11,4,4.75,YES,1
403973,407,34,0,34,14,1.214285714,2,1,YES,1
5557251,56,1,0,20,2,1,8,0.375,YES,1
5204664,676,27,15,36,12,0,1,0,NO,-1
2026325,1248,355,4,136,24,3.458333333,7,2.142857143,YES,1
2675714,94,4,0,21,1,5,13,0.615384615,NO,-1
4278008,50,21,0,21,7,0.571428571,3,0.333333333,NO,-1
336380,272,101,8,94,8,0.625,29,1.413793103,YES,1
2793480,150,28,0,24,11,0.909090909,6,0.166666667,YES,1
275560,220,14,0,37,1,0,14,1.5,YES,1
680040,103,8,0,23,3,1.333333333,6,1.166666667,YES,1
867711,186,265,0,68,11,0.363636364,18,1,YES,1
285263,2185,308,7,216,45,3.555555556,4,3.5,NO,-1
1895379,103,56,0,31,4,0.25,18,0.777777778,YES,1
2778563,230,21,1,37,14,0.785714286,3,0.666666667,YES,1
1897667,174,8,1,20,24,0.208333333,1,0,NO,-1
4406856,45,495,0,30,16,0.1875,5,0,YES,1
8563061,144,26,5,17,2,2,2,6.5,YES,1
1948270,207,48,0,56,6,0,16,2.25,NO,-1
3588059,41,4,0,14,1,0,14,0,YES,1
2067118,28,4,0,26,1,0,6,0,YES,1
